1.04	0.4932728	-1.714555	13.71496	0	-0.2277229	0
1.06	0.5452424	-1.693525	13.85274	0	-0.2231684	0
1.08	0.5955239	-1.673309	13.98705	0	-0.2187051	0
1.1	0.6441379	-1.65389	14.118	0	-0.214331	0
1.12	0.6911055	-1.635248	14.2457	0	-0.2100444	0
1.14	0.73645	-1.617363	14.37024	0	-0.2058435	0
1.16	0.7801946	-1.600209	14.49174	0	-0.2017266	0
1.18	0.8223635	-1.583763	14.61028	0	-0.1976921	0
1.2	0.8629821	-1.567999	14.72596	0	-0.1937382	0
1.22	0.9020761	-1.55289	14.83887	0	-0.1898635	0
1.24	0.9396715	-1.53841	14.94908	0	-0.1860662	0
1.26	0.9757946	-1.524533	15.05669	0	-0.1823449	0
1.28	1.010473	-1.511231	15.16177	0	-0.178698	0
1.3	1.043733	-1.498479	15.2644	0	-0.175124	0
1.32	1.075602	-1.486253	15.36464	0	-0.1716216	0
1.34	1.106109	-1.474528	15.46257	0	-0.1681891	0
1.36	1.135281	-1.46328	15.55826	0	-0.1648254	0
1.38	1.164372	-1.452486	15.65168	0	-0.1654489	0
1.4	1.193994	-1.442124	15.74283	0	-0.1680199	0
1.42	1.224741	-1.432174	15.83172	0	-0.1724995	0
1.44	1.257194	-1.422615	15.91836	0	-0.1788495	0
1.46	1.29192	-1.413428	16.00274	0	-0.1870325	0
1.48	1.3301	-1.404596	16.08478	0	-0.1989719	0
1.5	1.372252	-1.396101	16.16448	0	-0.2126324	0
1.52	1.418878	-1.387927	16.24179	0	-0.2279798	0
1.54	1.470463	-1.380058	16.31668	0	-0.2449802	0
1.56	1.527478	-1.372481	16.38909	0	-0.2636006	0
1.58	1.591022	-1.365182	16.4589	0	-0.2857686	0
1.6	1.661514	-1.358149	16.52602	0	-0.3094532	0
1.62	1.739352	-1.351369	16.59036	0	-0.3346242	0
1.64	1.824922	-1.344832	16.65179	0	-0.3612517	0
1.66	1.918588	-1.338527	16.71019	0	-0.3893067	0
1.68	2.021357	-1.332446	16.76532	0	-0.4207206	0
1.7	2.133533	-1.326578	16.81698	0	-0.4534662	0
1.72	2.255407	-1.320917	16.86497	0	-0.4875169	0
1.74	2.387243	-1.315455	16.90906	0	-0.5228466	0
1.76	2.529287	-1.310185	16.94896	0	-0.5594298	0
1.78	2.68243	-1.3051	16.98429	0	-0.5992011	0
1.8	2.846843	-1.300197	17.0147	0	-0.6401371	0
1.82	3.022677	-1.295469	17.03981	0	-0.6822144	0
1.84	3.210051	-1.290912	17.05924	0	-0.7254101	0
1.86	3.409727	-1.286524	17.07239	0	-0.7716619	0
1.88	3.621738	-1.282301	17.07879	0	-0.8189487	0
1.9	3.823988	-1.278241	17.08285	0	-0.8025697	0
1.92	4.016746	-1.274341	17.08489	0	-0.7865184	0
1.94	4.200281	-1.2706	17.0852	0	-0.770788	0
1.96	4.374862	-1.267013	17.08403	0	-0.7553723	0
1.98	4.540752	-1.263578	17.08163	0	-0.7402648	0
2	4.698215	-1.260291	17.07823	0	-0.7254596	0
2.02	4.847507	-1.257147	17.07403	0	-0.7109504	0
2.04	4.988887	-1.254143	17.06922	0	-0.6967314	0
2.06	5.122604	-1.251274	17.06397	0	-0.6827968	0
2.08	5.248906	-1.248536	17.05844	0	-0.6691409	0
2.1	5.368032	-1.245925	17.05277	0	-0.6557581	0
2.12	5.480223	-1.243435	17.0471	0	-0.6426429	0
2.14	5.585708	-1.241062	17.04154	0	-0.6297901	0
2.16	5.684714	-1.238802	17.0362	0	-0.6171943	0
2.18	5.777465	-1.236649	17.03117	0	-0.6048504	0
2.2	5.864173	-1.2346	17.02654	0	-0.5927534	0
2.22	5.945052	-1.232649	17.02238	0	-0.5808983	0
2.24	6.020307	-1.230792	17.01876	0	-0.5692804	0
2.26	6.090136	-1.229024	17.01575	0	-0.5578948	0
2.28	6.154734	-1.227341	17.01339	0	-0.5467369	0
2.3	6.214292	-1.225739	17.01172	0	-0.5358022	0
2.32	6.268991	-1.224213	17.01079	0	-0.5250862	0
2.34	6.319011	-1.22276	17.01062	0	-0.5145844	0
2.36	6.364522	-1.221375	17.01125	0	-0.5042927	0
2.38	6.405699	-1.220055	17.01268	0	-0.4942069	0
2.4	6.442698	-1.218796	17.01495	0	-0.4843228	0
2.42	6.475681	-1.217594	17.01806	0	-0.4746363	0
2.44	6.504801	-1.216446	17.02202	0	-0.4651436	0
2.46	6.529537	-1.215348	17.02709	0	-0.4538807	0
2.48	6.549395	-1.214298	17.03353	0	-0.4408831	0
2.5	6.563901	-1.213291	17.04158	0	-0.4261854	0
2.52	6.572604	-1.212325	17.05148	0	-0.4098217	0
2.54	6.575071	-1.211396	17.06346	0	-0.3918253	0
2.56	6.570216	-1.210501	17.078	0	-0.3702688	0
2.58	6.557673	-1.209638	17.09529	0	-0.3471834	0
2.6	6.537085	-1.208801	17.11552	0	-0.3225997	0
2.62	6.508106	-1.207989	17.13884	0	-0.2965477	0
2.64	6.470405	-1.207196	17.1654	0	-0.2690568	0
2.66	6.422991	-1.206421	17.19557	0	-0.2381956	0
2.68	6.365567	-1.205658	17.22943	0	-0.2059917	0
2.7	6.297853	-1.204903	17.26704	0	-0.1724719	0
2.72	6.219574	-1.204155	17.30843	0	-0.1376624	0
2.74	6.130455	-1.203407	17.35359	0	-0.1015892	0
2.76	6.029542	-1.202656	17.40274	0	-0.06231735	0
2.78	5.916587	-1.201899	17.45577	0	-0.02187099	0
2.8	5.791348	-1.201132	17.51258	0	0.01972646	0
2.82	5.668727	-1.20035	17.56812	0	0.01933193	0
2.84	5.548676	-1.199552	17.62241	0	0.01894529	0
2.86	5.431141	-1.198734	17.67549	0	0.01856638	0
2.88	5.316068	-1.197896	17.72739	0	0.01819506	0
2.9	5.203406	-1.197037	17.77813	0	0.01783115	0
2.92	5.093107	-1.196157	17.82774	0	0.01747453	0
2.94	4.985123	-1.195257	17.87625	0	0.01712504	0
2.96	4.879405	-1.194337	17.92368	0	0.01678254	0
2.98	4.775906	-1.193398	17.97007	0	0.01644689	0
3	4.674581	-1.19244	18.01542	0	0.01611795	0
3.02	4.575383	-1.191467	18.05977	0	0.01579559	0
3.04	4.478273	-1.190477	18.10314	0	0.01547968	0
3.06	4.38249	-1.189474	18.14573	0	0.01713009	0
3.08	4.287309	-1.188458	18.1877	0	0.02070749	0
3.1	4.192019	-1.187431	18.22922	0	0.02617334	0
3.12	4.095941	-1.186394	18.27043	0	0.03348988	0
3.14	3.997698	-1.185349	18.31161	0	0.04458008	0
3.16	3.896675	-1.184295	18.35284	0	0.05740849	0
3.18	3.792281	-1.183235	18.39421	0	0.07194033	0
3.2	3.683939	-1.182169	18.43576	0	0.08814153	0
3.22	3.571106	-1.181098	18.47754	0	0.1059787	0
3.24	3.452513	-1.180023	18.51969	0	0.1273792	0
3.26	3.327678	-1.178943	18.5622	0	0.1503116	0
3.28	3.196121	-1.177859	18.60503	0	0.1747454	0
3.3	3.057388	-1.176772	18.6481	0	0.2006505	0
3.32	2.911038	-1.175681	18.69132	0	0.2279975	0
3.34	2.755916	-1.174587	18.73469	0	0.2587175	0
3.36	2.591635	-1.17349	18.77804	0	0.2907832	0
3.38	2.417831	-1.17239	18.82117	0	0.3241675	0
3.4	2.234148	-1.171287	18.86385	0	0.3588442	0
3.42	2.040254	-1.170182	18.90582	0	0.3947873	0
3.44	1.835086	-1.169075	18.94687	0	0.4339316	0
3.46	1.61837	-1.167967	18.98662	0	0.4742529	0
3.48	1.38985	-1.166857	19.0247	0	0.5157279	0
3.5	1.149284	-1.165748	19.06066	0	0.5583333	0
3.52	0.8957109	-1.16464	19.09406	0	0.6040066	0
3.54	0.6289625	-1.163534	19.12436	0	0.6507266	0
3.56	0.3488989	-1.162432	19.15096	0	0.698472	0
3.58	0.05540371	-1.161336	19.17324	0	0.7472226	0
3.6	-0.251605	-1.160248	19.19051	0	0.7969581	0
3.62	-0.572175	-1.159171	19.20204	0	0.8476589	0
3.64	-0.9070721	-1.158108	19.20705	0	0.9012657	0
3.66	-1.256238	-1.157062	19.20466	0	0.9557604	0
3.68	-1.619569	-1.156037	19.194	0	1.011125	0
3.7	-1.996909	-1.155038	19.17411	0	1.067343	0
3.72	-2.388799	-1.154069	19.14393	0	1.126356	0
3.74	-2.794931	-1.153137	19.10238	0	1.186149	0
3.76	-3.214937	-1.152248	19.04837	0	1.246706	0
3.78	-3.648372	-1.151407	18.98075	0	1.308012	0
3.8	-4.094712	-1.150624	18.89836	0	1.370052	0
3.82	-4.55335	-1.149905	18.8	0	1.432811	0
3.84	-5.023591	-1.149261	18.68445	0	1.496274	0
3.86	-5.504639	-1.148699	18.55047	0	1.560429	0
3.88	-5.996324	-1.148232	18.39661	0	1.627221	0
3.9	-6.49759	-1.147869	18.22155	0	1.694636	0
3.92	-7.007267	-1.147623	18.02402	0	1.762663	0
3.94	-7.524063	-1.147507	17.80275	0	1.83129	0
3.96	-8.009377	-1.147535	17.57351	0	1.794664	0
3.98	-8.464176	-1.147717	17.33814	0	1.758771	0
4	-8.889471	-1.148066	17.09835	0	1.723596	0
4.02	-9.286299	-1.148589	16.85568	0	1.689124	0
4.04	-9.655718	-1.149291	16.61154	0	1.655341	0
4.06	-9.998803	-1.150178	16.36723	0	1.622235	0
4.08	-10.31663	-1.151252	16.12388	0	1.58979	0
4.1	-10.61026	-1.152514	15.88255	0	1.557994	0
4.12	-10.88078	-1.153966	15.64416	0	1.526834	0
4.14	-11.12922	-1.155604	15.40953	0	1.496298	0
4.16	-11.35663	-1.157428	15.17941	0	1.466372	0
4.18	-11.56402	-1.159433	14.95442	0	1.437044	0
4.2	-11.75238	-1.161616	14.73515	0	1.408303	0
4.22	-11.92267	-1.163972	14.52206	0	1.380137	0
4.24	-12.07583	-1.166496	14.31558	0	1.352535	0
4.26	-12.21277	-1.169181	14.11606	0	1.325484	0
4.28	-12.33437	-1.172021	13.92378	0	1.298974	0
4.3	-12.44147	-1.175008	13.739	0	1.272995	0
4.32	-12.53436	-1.178137	13.56237	0	1.245575	0
4.34	-12.61333	-1.181398	13.39455	0	1.216744	0
4.36	-12.6787	-1.184785	13.23612	0	1.186529	0
4.38	-12.73081	-1.188287	13.08762	0	1.154958	0
4.4	-12.76999	-1.191897	12.94955	0	1.122059	0
4.42	-12.79607	-1.195605	12.82286	0	1.085898	0
4.44	-12.80943	-1.1994	12.70795	0	1.0485	0
4.46	-12.81044	-1.203273	12.60516	0	1.00989	0
4.48	-12.79943	-1.207212	12.51477	0	0.970092	0
4.5	-12.77675	-1.211205	12.43704	0	0.9291301	0
4.52	-12.74222	-1.21524	12.37267	0	0.8850675	0
4.54	-12.69614	-1.219305	12.32179	0	0.8399262	0
4.56	-12.63881	-1.223386	12.28448	0	0.7937276	0
4.58	-12.57048	-1.227469	12.2608	0	0.7464931	0
4.6	-12.49089	-1.231541	12.25122	0	0.6962832	0
4.62	-12.40022	-1.235588	12.25567	0	0.6451176	0
4.64	-12.29865	-1.239594	12.27405	0	0.5930152	0
4.66	-12.1863	-1.243544	12.30619	0	0.5399949	0
4.68	-12.06322	-1.247424	12.35191	0	0.486075	0
4.7	-11.92896	-1.251218	12.41142	0	0.4293135	0
4.72	-11.78352	-1.254911	12.48442	0	0.3717273	0
4.74	-11.62685	-1.258488	12.57056	0	0.3133327	0
4.76	-11.47227	-1.261934	12.65732	0	0.3070661	0
4.78	-11.31973	-1.265236	12.7446	0	0.3009247	0
4.8	-11.16921	-1.268384	12.83232	0	0.2949063	0
4.82	-11.02069	-1.271371	12.92039	0	0.2890081	0
4.84	-10.87414	-1.274189	13.00873	0	0.283228	0
4.86	-10.72953	-1.276836	13.09727	0	0.2775634	0
4.88	-10.58683	-1.279307	13.18595	0	0.2720122	0
4.9	-10.44602	-1.281601	13.27467	0	0.2665719	0
4.92	-10.30706	-1.283718	13.36339	0	0.2612405	0
4.94	-10.16993	-1.285657	13.45205	0	0.2560157	0
4.96	-10.0346	-1.28742	13.54058	0	0.2508954	0
4.98	-9.901051	-1.289008	13.62892	0	0.2458775	0
5	-9.769247	-1.290423	13.71703	0	0.24096	0
5.02	-9.639169	-1.291668	13.80487	0	0.2361408	0
5.04	-9.510786	-1.292747	13.89237	0	0.231418	0
5.06	-9.383528	-1.293663	13.97987	0	0.2248296	0
5.08	-9.256281	-1.29442	14.06803	0	0.214453	0
5.1	-9.128514	-1.295023	14.1571	0	0.202324	0
5.12	-8.999715	-1.295474	14.24731	0	0.1884775	0
5.14	-8.869371	-1.295779	14.33888	0	0.1729479	0
5.16	-8.736423	-1.29594	14.43231	0	0.153809	0
5.18	-8.600398	-1.295962	14.52776	0	0.1330928	0
5.2	-8.460828	-1.295848	14.62534	0	0.1108309	0
5.22	-8.317263	-1.295601	14.72514	0	0.0870543	0
5.24	-8.169249	-1.295225	14.82722	0	0.06179319	0
5.26	-8.015755	-1.294721	14.93195	0	0.03311732	0
5.28	-7.856359	-1.294094	15.03931	0	0.003054973	0
5.3	-7.690639	-1.293344	15.14927	0	-0.02836613	0
5.32	-7.518175	-1.292475	15.26177	0	-0.06111882	0
5.34	-7.338557	-1.291488	15.37671	0	-0.09517648	0
5.36	-7.150757	-1.290386	15.49425	0	-0.1324729	0
5.38	-6.954389	-1.289171	15.6142	0	-0.1709835	0
5.4	-6.749053	-1.287844	15.73635	0	-0.2106839	0
5.42	-6.534359	-1.286409	15.86044	0	-0.2515502	0
5.44	-6.324965	-1.284865	15.98025	0	-0.2465192	0
5.46	-6.120764	-1.283218	16.09593	0	-0.2415888	0
5.48	-5.921672	-1.281471	16.20765	0	-0.236757	0
5.5	-5.727587	-1.27963	16.31558	0	-0.2320219	0
5.52	-5.538419	-1.277699	16.41985	0	-0.2273815	0
5.54	-5.354078	-1.275687	16.52061	0	-0.2228338	0
5.56	-5.173162	-1.273599	16.61839	0	-0.2222972	0
5.58	-4.994962	-1.271442	16.71349	0	-0.2237312	0
5.6	-4.818783	-1.269224	16.80614	0	-0.2270966	0
5.62	-4.643938	-1.26695	16.89656	0	-0.2323547	0
5.64	-4.469763	-1.264628	16.98492	0	-0.2394676	0
5.66	-4.294941	-1.262263	17.07155	0	-0.2503583	0
5.68	-4.11886	-1.259862	17.15655	0	-0.2629911	0
5.7	-3.940919	-1.257429	17.23999	0	-0.2773313	0
5.72	-3.760542	-1.254971	17.32192	0	-0.2933447	0
5.74	-3.577158	-1.252492	17.40236	0	-0.3109978	0
5.76	-3.390223	-1.249996	17.48131	0	-0.3302579	0
5.78	-3.198513	-1.247488	17.55884	0	-0.3530527	0
5.8	-3.00154	-1.244971	17.63489	0	-0.3773517	0
5.82	-2.798821	-1.242449	17.70933	0	-0.4031247	0
5.84	-2.589897	-1.239926	17.78201	0	-0.4303423	0
5.86	-2.373623	-1.237404	17.85287	0	-0.4609354	0
5.88	-2.149595	-1.234886	17.92165	0	-0.4928768	0
5.9	-1.917428	-1.232377	17.98812	0	-0.5261393	0
5.92	-1.676756	-1.229877	18.05194	0	-0.5606965	0
5.94	-1.427234	-1.227391	18.11282	0	-0.5965226	0
5.96	-1.167823	-1.224921	18.17041	0	-0.6355522	0
5.98	-0.8982506	-1.22247	18.22428	0	-0.6757612	0
6	-0.6182642	-1.22004	18.27396	0	-0.717126	0
6.02	-0.3276386	-1.217635	18.31894	0	-0.7596235	0
6.04	-0.02617455	-1.215258	18.35867	0	-0.803231	0
6.06	0.2862864	-1.212913	18.39256	0	-0.8479264	0
6.08	0.6105967	-1.210603	18.41996	0	-0.8956478	0
6.1	0.9468203	-1.208332	18.44017	0	-0.9443749	0
6.12	1.269665	-1.206104	18.45419	0	-0.9254875	0
6.14	1.579417	-1.203925	18.46262	0	-0.9069777	0
6.16	1.876373	-1.201797	18.46604	0	-0.8888382	0
6.18	2.160839	-1.199726	18.46497	0	-0.8710614	0
6.2	2.433124	-1.197714	18.45988	0	-0.8536403	0
6.22	2.693539	-1.195766	18.45125	0	-0.8365675	0
6.24	2.942397	-1.193884	18.4395	0	-0.8198361	0
6.26	3.180014	-1.192071	18.42501	0	-0.8034394	0
6.28	3.406705	-1.190329	18.40816	0	-0.7873707	0
6.3	3.622783	-1.188658	18.38928	0	-0.7716233	0
6.32	3.828558	-1.187062	18.36869	0	-0.7561908	0
6.34	4.024342	-1.185539	18.34668	0	-0.741067	0
6.36	4.210437	-1.18409	18.32351	0	-0.7262456	0
6.38	4.387146	-1.182715	18.29943	0	-0.7117208	0
6.4	4.553331	-1.181414	18.27502	0	-0.6935664	0
6.42	4.708637	-1.180185	18.25071	0	-0.6738151	0
6.44	4.852732	-1.179029	18.2269	0	-0.6524988	0
6.46	4.985309	-1.177942	18.20401	0	-0.6296488	0
6.48	5.106086	-1.176923	18.18244	0	-0.6052958	0
6.5	5.214091	-1.175969	18.16276	0	-0.5775099	0
6.52	5.309113	-1.175079	18.14536	0	-0.5483198	0
6.54	5.390961	-1.174249	18.13059	0	-0.5177533	0
6.56	5.459453	-1.173476	18.11877	0	-0.4858382	0
6.58	5.514421	-1.172756	18.1102	0	-0.4526015	0
6.6	5.564935	-1.172086	18.10232	0	-0.4435495	0
6.62	5.611157	-1.171461	18.09514	0	-0.4346785	0
6.64	5.653247	-1.170879	18.0887	0	-0.4259849	0
6.66	5.69136	-1.170336	18.08301	0	-0.4174652	0
6.68	5.725643	-1.169829	18.07806	0	-0.4091159	0
6.7	5.756243	-1.169356	18.07389	0	-0.4009336	0
6.72	5.783298	-1.168914	18.07048	0	-0.392915	0
6.74	5.806947	-1.1685	18.06784	0	-0.3850566	0
6.76	5.827319	-1.168112	18.06596	0	-0.3773555	0
6.78	5.844542	-1.167748	18.06486	0	-0.3698084	0
6.8	5.858739	-1.167406	18.06451	0	-0.3624122	0
6.82	5.870032	-1.167084	18.06492	0	-0.355164	0
6.84	5.878534	-1.16678	18.06607	0	-0.3480607	0
6.86	5.884359	-1.166493	18.06796	0	-0.3410995	0
6.88	5.887615	-1.16622	18.07056	0	-0.3342775	0
6.9	5.888406	-1.165961	18.07388	0	-0.327592	0
6.92	5.886833	-1.165714	18.07789	0	-0.3210402	0
6.94	5.882995	-1.165477	18.08259	0	-0.3146194	0
6.96	5.876987	-1.165249	18.08794	0	-0.308327	0
6.98	5.868899	-1.165029	18.09395	0	-0.3021604	0
7	5.858821	-1.164816	18.10058	0	-0.2961172	0
7.02	5.847549	-1.164608	18.1076	0	-0.2921549	0
7.04	5.835845	-1.164405	18.11476	0	-0.2902318	0
7.06	5.824445	-1.164206	18.12183	0	-0.2903072	0
7.08	5.814049	-1.16401	18.12858	0	-0.2923411	0
7.1	5.806045	-1.163816	18.13456	0	-0.2982543	0
7.12	5.80105	-1.163625	18.13956	0	-0.3060092	0
7.14	5.799654	-1.163435	18.14338	0	-0.315569	0
7.16	5.80242	-1.163248	18.14582	0	-0.3268977	0
7.18	5.809888	-1.163063	18.14666	0	-0.3399597	0
7.2	5.814744	-1.162881	18.14824	0	-0.3331605	0
7.22	5.817094	-1.162702	18.15051	0	-0.3264973	0
7.24	5.817041	-1.162526	18.15349	0	-0.3199674	0
7.26	5.814684	-1.162355	18.15715	0	-0.3135681	0
7.28	5.810119	-1.162186	18.16148	0	-0.3072967	0
7.3	5.803438	-1.16202	18.16645	0	-0.3011508	0
7.32	5.794731	-1.161857	18.17205	0	-0.2951277	0
7.34	5.784085	-1.161697	18.17828	0	-0.2892252	0
7.36	5.77087	-1.161538	18.18533	0	-0.2814807	0
7.38	5.753771	-1.16138	18.19363	0	-0.2699711	0
7.4	5.732239	-1.161222	18.20336	0	-0.2567317	0
7.42	5.705746	-1.161065	18.21471	0	-0.241797	0
7.44	5.673787	-1.160906	18.22783	0	-0.2252011	0
7.46	5.635876	-1.160745	18.24288	0	-0.2069771	0
7.48	5.590832	-1.160581	18.26021	0	-0.1851975	0
7.5	5.538233	-1.160412	18.27992	0	-0.1618936	0
7.52	5.477673	-1.160237	18.30212	0	-0.1370957	0
7.54	5.408757	-1.160054	18.32686	0	-0.1108338	0
7.56	5.331108	-1.159862	18.3542	0	-0.08313709	0
7.58	5.243636	-1.159659	18.38437	0	-0.05207434	0
7.6	5.14601	-1.159443	18.41733	0	-0.01967283	0
7.62	5.037909	-1.159212	18.45306	0	0.01404064	0
7.64	4.919016	-1.158965	18.49147	0	0.04903984	0
7.66	4.789027	-1.158699	18.53246	0	0.08529906	0
7.68	4.662203	-1.158413	18.57222	0	0.08359308	0
7.7	4.538473	-1.158105	18.6108	0	0.08192122	0
7.72	4.417767	-1.157774	18.64825	0	0.0802828	0
7.74	4.300016	-1.157421	18.68459	0	0.07867715	0
7.76	4.185153	-1.157045	18.71988	0	0.07710361	0
7.78	4.073113	-1.156647	18.75414	0	0.07556154	0
7.8	3.96383	-1.156228	18.7874	0	0.07405031	0
7.82	3.857244	-1.155789	18.81971	0	0.0725693	0
7.84	3.753289	-1.155331	18.85109	0	0.07111792	0
7.86	3.651908	-1.154855	18.88157	0	0.06969555	0
7.88	3.55304	-1.154363	18.91119	0	0.06830165	0
7.9	3.456627	-1.153854	18.93997	0	0.06693561	0
7.92	3.362613	-1.153332	18.96794	0	0.0655969	0
7.94	3.270942	-1.152797	18.99512	0	0.06428497	0
7.96	3.181558	-1.152251	19.02155	0	0.06299927	0
7.98	3.094411	-1.151694	19.04724	0	0.06173929	0
8	3.009445	-1.151128	19.07222	0	0.0605045	0
8.02	2.926612	-1.150555	19.0965	0	0.05929441	0
8.04	2.845861	-1.149974	19.12013	0	0.05810853	0
8.059999	2.767143	-1.149388	19.1431	0	0.05694636	0
8.08	2.69041	-1.148797	19.16546	0	0.05580743	0
8.099999	2.615616	-1.148203	19.18721	0	0.05469128	0
8.12	2.542715	-1.147606	19.20837	0	0.05359746	0
8.139999	2.471662	-1.147007	19.22896	0	0.05252551	0
8.16	2.402413	-1.146407	19.249	0	0.051475	0
8.179999	2.334926	-1.145806	19.26851	0	0.0504455	0
8.2	2.269158	-1.145206	19.2875	0	0.0494366	0
8.22	2.20507	-1.144607	19.30599	0	0.04844787	0
8.24	2.141862	-1.14401	19.32407	0	0.04943891	0
8.26	2.078767	-1.143415	19.34184	0	0.05237013	0
8.28	2.015045	-1.142823	19.35937	0	0.05720273	0
8.3	1.949224	-1.142234	19.37681	0	0.06585868	0
8.32	1.880645	-1.141648	19.39419	0	0.07630152	0
8.34	1.808678	-1.141067	19.41154	0	0.08849549	0
8.36	1.732716	-1.140489	19.4289	0	0.1024056	0
8.38	1.651412	-1.139916	19.44632	0	0.1199575	0
8.4	1.564234	-1.139347	19.46379	0	0.1391183	0
8.42	1.470673	-1.138782	19.48127	0	0.159856	0
8.44	1.37024	-1.138221	19.4987	0	0.1821389	0
8.46	1.262465	-1.137665	19.51602	0	0.2059361	0
8.48	1.158386	-1.137112	19.53245	0	0.2018174	0
8.5	1.057902	-1.136564	19.54804	0	0.1977811	0
8.52	0.9609156	-1.136021	19.56284	0	0.1938254	0
8.54	0.8673314	-1.135482	19.5769	0	0.1899489	0
8.559999	0.7770559	-1.134948	19.59026	0	0.18615	0
8.58	0.6899973	-1.134419	19.60296	0	0.182427	0
8.599999	0.6060665	-1.133897	19.61503	0	0.1787784	0
8.62	0.5251762	-1.13338	19.62653	0	0.1752029	0
8.639999	0.4472408	-1.132869	19.63747	0	0.1716988	0
8.66	0.3721773	-1.132366	19.6479	0	0.1682648	0
8.679999	0.2999041	-1.131869	19.65785	0	0.1648995	0
8.7	0.230342	-1.13138	19.66733	0	0.1616016	0
8.72	0.1626418	-1.130898	19.6764	0	0.1603295	0
8.74	0.09598678	-1.130424	19.68506	0	0.161043	0
8.76	0.02959049	-1.129958	19.69333	0	0.1637021	0
8.78	-0.03807533	-1.1295	19.70121	0	0.1702281	0
8.8	-0.1077076	-1.12905	19.70868	0	0.1785835	0
8.82	-0.1799742	-1.128609	19.71572	0	0.1887318	0
8.84	-0.2555169	-1.128176	19.72227	0	0.2006372	0
8.86	-0.3349509	-1.127753	19.72831	0	0.2142645	0
8.88	-0.4196386	-1.127337	19.73373	0	0.2315392	0
8.9	-0.5101132	-1.126931	19.73847	0	0.2504284	0
8.92	-0.606884	-1.126534	19.74242	0	0.2708999	0
8.94	-0.7104354	-1.126146	19.74545	0	0.2929219	0
8.96	-0.8212292	-1.125768	19.74745	0	0.3164635	0
8.98	-0.9404777	-1.1254	19.7482	0	0.3434542	0
9	-1.068565	-1.125042	19.74753	0	0.3718652	0
9.02	-1.205851	-1.124694	19.74522	0	0.4016679	0
9.04	-1.352675	-1.124358	19.74104	0	0.4328345	0
9.059999	-1.493104	-1.124034	19.73595	0	0.4241779	0
9.08	-1.62733	-1.123722	19.73008	0	0.4156943	0
9.099999	-1.75554	-1.123424	19.72351	0	0.4073804	0
9.12	-1.877915	-1.123139	19.71637	0	0.3992328	0
9.139999	-1.994637	-1.122868	19.70872	0	0.3912482	0
9.16	-2.105879	-1.122612	19.70067	0	0.3834232	0
9.179999	-2.211812	-1.12237	19.69228	0	0.3757548	0
9.2	-2.312603	-1.122143	19.68363	0	0.3682397	0
9.22	-2.408415	-1.121931	19.67478	0	0.3608749	0
9.24	-2.499408	-1.121733	19.6658	0	0.3536574	0
